pickup_date,pickup_hour,pickup_minute,pickup_lat,pickup_lon,dropoff_date,dropoff_hour,dropoff_minute,dropoff_lat,dropoff_lon,ride_distance_meters,ride_duration_seconds,passengers,wheelchair,created_from,job_name,ride_mode
2024-06-19,13,5,43.48034,-110.765828,2024-06-19,13,11,43.473329,-110.756447,1526,371,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,8,43.487851,-110.763821,2024-06-19,13,13,43.48034,-110.765828,1220,306,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,10,43.48093,-110.754812,2024-06-19,13,18,43.478763,-110.765508,1154,468,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,11,43.484651,-110.763368,2024-06-19,13,13,43.48034,-110.765828,767,110,2,No,Rider App,On-Demand,On-Demand
2024-06-19,13,23,43.4826,-110.759,2024-06-19,13,30,43.47831,-110.769736,1301,425,2,No,Rider App,On-Demand,On-Demand
2024-06-19,13,30,43.48172,-110.764848,2024-06-19,13,34,43.47858,-110.76325,641,227,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,34,43.476859,-110.742726,2024-06-19,13,38,43.48049,-110.7611,1937,282,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,39,43.487295,-110.763989,2024-06-19,13,42,43.482842,-110.758639,1178,194,2,No,Rider App,On-Demand,On-Demand
2024-06-19,13,41,43.48034,-110.765828,2024-06-19,13,43,43.484475,-110.76403,632,116,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,45,43.477654,-110.764611,2024-06-19,13,49,43.47978,-110.768403,533,244,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,48,43.4753,-110.744,2024-06-19,13,51,43.479441,-110.74755,905,177,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,51,43.477091,-110.764434,2024-06-19,13,54,43.484475,-110.76403,893,215,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,57,43.484475,-110.76403,2024-06-19,14,0,43.477091,-110.764434,1000,175,1,No,Rider App,On-Demand,On-Demand
2024-06-19,13,58,43.47978,-110.768403,2024-06-19,14,1,43.47858,-110.76325,525,148,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,3,43.472054,-110.76735,2024-06-19,14,7,43.48034,-110.765828,1580,211,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,7,43.479947,-110.763686,2024-06-19,14,12,43.472112,-110.745151,2290,336,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,19,43.479947,-110.763686,2024-06-19,14,25,43.473928,-110.751866,1938,347,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,35,43.473329,-110.756447,2024-06-19,14,40,43.48049,-110.7611,1352,320,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,35,43.4753,-110.744,2024-06-19,14,41,43.477139,-110.770191,2917,372,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,39,43.480101,-110.765784,2024-06-19,14,44,43.472054,-110.76735,1159,274,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,43,43.472124,-110.76794,2024-06-19,14,48,43.47858,-110.76325,1217,249,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,48,43.47858,-110.76325,2024-06-19,14,55,43.47978,-110.768403,525,403,1,No,Rider App,On-Demand,On-Demand
2024-06-19,14,52,43.479511,-110.7683,2024-06-19,15,0,43.4826,-110.759,1079,466,2,No,Driver App,On-Demand,On-Demand
2024-06-19,15,2,43.479441,-110.74755,2024-06-19,15,9,43.483563,-110.763295,1810,451,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,3,43.48049,-110.7611,2024-06-19,15,16,43.472099,-110.769166,1551,785,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,3,43.476063,-110.749856,2024-06-19,15,3,43.48049,-110.7611,1418,3,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,5,43.4782,-110.757,2024-06-19,15,11,43.478246,-110.77048,1309,351,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,6,43.47858,-110.76325,2024-06-19,15,12,43.487851,-110.763821,1211,368,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,8,43.478719,-110.749719,2024-06-19,15,14,43.486438,-110.76263,1869,409,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,21,43.476956,-110.771952,2024-06-19,15,25,43.48049,-110.7611,1075,275,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,21,43.480274,-110.759321,2024-06-19,15,24,43.4774,-110.753,880,208,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,22,43.48034,-110.765828,2024-06-19,15,29,43.476859,-110.742726,2275,461,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,26,43.48049,-110.7611,2024-06-19,15,31,43.473329,-110.756447,1350,309,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,27,43.475502,-110.743835,2024-06-19,15,30,43.473329,-110.756447,1770,238,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,31,43.479041,-110.767694,2024-06-19,15,36,43.482901,-110.761851,822,286,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,31,43.473329,-110.756447,2024-06-19,15,38,43.48049,-110.7611,1352,395,4,No,Rider App,On-Demand,On-Demand
2024-06-19,15,31,43.473329,-110.756447,2024-06-19,15,36,43.478985,-110.760784,970,294,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,32,43.472913,-110.745598,2024-06-19,15,38,43.47858,-110.76325,1913,388,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,33,43.480143,-110.753731,2024-06-19,15,56,43.480049,-110.762502,822,1390,2,No,Driver App,On-Demand,On-Demand
2024-06-19,15,34,43.476063,-110.749856,2024-06-19,15,42,43.48034,-110.765828,1763,497,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,34,43.474258,-110.7604,2024-06-19,15,38,43.48049,-110.7611,921,221,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,36,43.47262,-110.76111,2024-06-19,15,40,43.473097,-110.747155,1584,228,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,38,43.483563,-110.763295,2024-06-19,15,45,43.4753,-110.744,2631,419,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,39,43.48049,-110.7611,2024-06-19,15,46,43.478246,-110.77048,890,415,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,46,43.48034,-110.765828,2024-06-19,15,46,43.484651,-110.763368,767,2,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,48,43.477022,-110.742725,2024-06-19,15,57,43.477589,-110.762602,2079,525,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,51,43.475791,-110.7649,2024-06-19,15,53,43.478427,-110.767262,478,137,1,No,Rider App,On-Demand,On-Demand
2024-06-19,15,57,43.473329,-110.756447,2024-06-19,16,4,43.484651,-110.763368,1843,416,2,No,Rider App,On-Demand,On-Demand
2024-06-19,15,59,43.4818,-110.761908,2024-06-19,16,1,43.473129,-110.770815,1674,142,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,1,43.47831,-110.769736,2024-06-19,16,7,43.48049,-110.7611,888,357,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,2,43.472099,-110.769166,2024-06-19,16,14,43.480578,-110.759431,1721,751,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,2,43.473097,-110.747155,2024-06-19,16,8,43.479041,-110.767694,2281,358,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,2,43.4722,-110.769,2024-06-19,16,6,43.476855,-110.763931,985,209,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,9,43.47861,-110.763246,2024-06-19,16,13,43.473329,-110.756447,1114,237,4,No,Rider App,On-Demand,On-Demand
2024-06-19,16,12,43.476859,-110.742726,2024-06-19,16,21,43.476815,-110.765432,2406,491,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,14,43.473329,-110.756447,2024-06-19,16,25,43.489304,-110.76273,2355,682,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,14,43.473279,-110.757626,2024-06-19,16,18,43.478907,-110.766082,1311,257,1,No,Dashboard,On-Demand,On-Demand
2024-06-19,16,14,43.484474,-110.76403,2024-06-19,16,17,43.47858,-110.76325,845,190,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,16,43.4774,-110.754,2024-06-19,16,18,43.47858,-110.76325,900,132,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,19,43.486421,-110.76264,2024-06-19,16,30,43.478713,-110.749721,1861,666,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,20,43.488073,-110.762737,2024-06-19,16,25,43.48049,-110.7611,932,318,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,22,43.48172,-110.764848,2024-06-19,16,29,43.47361,-110.761592,1205,438,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,22,43.476815,-110.765432,2024-06-19,16,24,43.473162,-110.765513,455,90,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,26,43.473329,-110.756447,2024-06-19,16,30,43.480274,-110.759321,997,228,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,27,43.473329,-110.756447,2024-06-19,16,34,43.47858,-110.76325,1115,431,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,27,43.482844,-110.764156,2024-06-19,16,36,43.472053,-110.770778,1604,523,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,30,43.48049,-110.7611,2024-06-19,16,35,43.472099,-110.769166,1551,338,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,32,43.479853,-110.754103,2024-06-19,16,37,43.477589,-110.762602,888,301,3,No,Rider App,On-Demand,On-Demand
2024-06-19,16,33,43.479689,-110.749397,2024-06-19,16,39,43.48034,-110.765828,1407,376,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,37,43.48049,-110.7611,2024-06-19,16,39,43.474392,-110.758693,1060,143,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,40,43.473329,-110.756447,2024-06-19,16,48,43.480604,-110.751202,1821,470,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,40,43.473329,-110.756447,2024-06-19,16,44,43.48049,-110.7611,1352,233,4,No,Rider App,On-Demand,On-Demand
2024-06-19,16,42,43.484474,-110.76403,2024-06-19,16,49,43.473329,-110.756447,1819,379,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,43,43.473467,-110.750985,2024-06-19,16,47,43.47858,-110.76325,1643,244,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,44,43.477589,-110.762602,2024-06-19,16,48,43.4697,-110.768,1872,254,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,49,43.473329,-110.756447,2024-06-19,16,55,43.482533,-110.763559,1603,363,4,No,Rider App,On-Demand,On-Demand
2024-06-19,16,50,43.483665,-110.764748,2024-06-19,17,4,43.471256,-110.779509,2347,845,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,50,43.4774,-110.754,2024-06-19,16,53,43.478986,-110.760784,761,160,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,56,43.47361,-110.761592,2024-06-19,17,1,43.473097,-110.747155,1676,311,2,No,Rider App,On-Demand,On-Demand
2024-06-19,16,57,43.47828,-110.759626,2024-06-19,17,4,43.471256,-110.779509,2288,448,1,No,Rider App,On-Demand,On-Demand
2024-06-19,16,57,43.478246,-110.77048,2024-06-19,17,2,43.47858,-110.76325,600,322,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,4,43.48315,-110.762766,2024-06-19,17,11,43.4722,-110.771013,1996,414,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,6,43.4728,-110.752,2024-06-19,17,14,43.487851,-110.763821,2795,477,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,7,43.4826,-110.759,2024-06-19,17,13,43.475109,-110.765404,1359,319,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,15,43.473329,-110.756447,2024-06-19,17,21,43.479337,-110.764074,1246,327,4,No,Rider App,On-Demand,On-Demand
2024-06-19,17,16,43.48034,-110.765828,2024-06-19,17,17,43.477088,-110.770163,639,113,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,16,43.488514,-110.762784,2024-06-19,17,21,43.47858,-110.76325,1182,302,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,21,43.48034,-110.765828,2024-06-19,17,24,43.482901,-110.761851,578,141,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,21,43.48034,-110.765828,2024-06-19,17,33,43.477589,-110.762602,583,678,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,22,43.482763,-110.764887,2024-06-19,17,27,43.471256,-110.779509,2079,287,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,29,43.476859,-110.742726,2024-06-19,17,32,43.479588,-110.750288,947,215,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,30,43.48034,-110.765828,2024-06-19,17,33,43.478246,-110.77048,506,199,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,30,43.47549,-110.744,2024-06-19,17,36,43.482029,-110.763933,2257,378,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,33,43.484651,-110.763368,2024-06-19,17,39,43.479794,-110.768666,1009,367,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,37,43.477902,-110.764861,2024-06-19,17,40,43.478246,-110.77048,623,181,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,37,43.473329,-110.756447,2024-06-19,17,43,43.472598,-110.744709,1467,372,4,No,Rider App,On-Demand,On-Demand
2024-06-19,17,38,43.481983,-110.765581,2024-06-19,17,43,43.474217,-110.760423,1280,321,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,40,43.479794,-110.768666,2024-06-19,17,45,43.484651,-110.763368,1009,263,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,43,43.48034,-110.765828,2024-06-19,17,47,43.488073,-110.762737,1143,265,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,46,43.471256,-110.779509,2024-06-19,17,55,43.4815,-110.76,2328,548,2,No,Rider App,On-Demand,On-Demand
2024-06-19,17,49,43.48034,-110.765828,2024-06-19,18,1,43.473329,-110.756447,1526,737,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,49,43.477088,-110.770163,2024-06-19,17,52,43.477589,-110.762602,886,203,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,50,43.482901,-110.761851,2024-06-19,17,53,43.48034,-110.765828,578,125,1,No,Rider App,On-Demand,On-Demand
2024-06-19,17,56,43.473329,-110.756447,2024-06-19,18,2,43.479167,-110.763889,1227,399,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,0,43.471943,-110.770398,2024-06-19,18,5,43.475022,-110.753502,1763,309,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,3,43.473329,-110.756447,2024-06-19,18,10,43.476815,-110.765432,1116,395,4,No,Rider App,On-Demand,On-Demand
2024-06-19,18,7,43.479947,-110.763686,2024-06-19,18,16,43.472112,-110.745151,2290,570,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,8,43.48034,-110.765828,2024-06-19,18,16,43.471436,-110.744523,2514,496,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,9,43.48034,-110.765828,2024-06-19,18,12,43.477761,-110.760273,709,190,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,12,43.478181,-110.769114,2024-06-19,18,16,43.474399,-110.759614,1220,240,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,14,43.476812,-110.771444,2024-06-19,18,17,43.47101,-110.780166,1125,181,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,16,43.476294,-110.744798,2024-06-19,18,27,43.478666,-110.766686,2407,670,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,20,43.473329,-110.756447,2024-06-19,18,24,43.48049,-110.7611,1352,283,4,No,Rider App,On-Demand,On-Demand
2024-06-19,18,20,43.473329,-110.756447,2024-06-19,18,24,43.48049,-110.7611,1352,249,4,No,Rider App,On-Demand,On-Demand
2024-06-19,18,20,43.475659,-110.755035,2024-06-19,18,22,43.478383,-110.756166,862,129,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,22,43.473329,-110.756447,2024-06-19,18,23,43.48049,-110.7611,1352,45,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,25,43.48034,-110.765828,2024-06-19,18,28,43.484651,-110.763368,767,169,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,25,43.48034,-110.765828,2024-06-19,18,28,43.484651,-110.763368,767,172,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,30,43.478246,-110.77048,2024-06-19,18,37,43.481494,-110.751979,1702,407,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,31,43.477006,-110.746455,2024-06-19,18,34,43.48049,-110.7611,1562,228,3,No,Rider App,On-Demand,On-Demand
2024-06-19,18,31,43.48049,-110.7611,2024-06-19,18,31,43.473126,-110.767619,1309,2,4,No,Rider App,On-Demand,On-Demand
2024-06-19,18,33,43.48034,-110.765828,2024-06-19,18,35,43.484651,-110.763368,767,133,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,33,43.48034,-110.765828,2024-06-19,18,35,43.484651,-110.763368,767,123,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,33,43.471505,-110.779364,2024-06-19,18,42,43.48034,-110.765828,1695,495,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,36,43.484475,-110.76403,2024-06-19,18,52,43.476202,-110.765347,1031,943,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,42,43.473329,-110.756447,2024-06-19,18,53,43.48034,-110.765828,1526,615,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,44,43.476294,-110.744798,2024-06-19,18,48,43.48049,-110.7611,1846,237,2,No,Rider App,On-Demand,On-Demand
2024-06-19,18,53,43.479689,-110.749397,2024-06-19,18,57,43.481983,-110.765581,1589,253,1,No,Rider App,On-Demand,On-Demand
2024-06-19,18,53,43.471436,-110.744523,2024-06-19,19,1,43.48034,-110.765828,2514,440,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,1,43.471256,-110.779509,2024-06-19,19,11,43.471583,-110.750301,3294,641,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,2,43.478713,-110.749721,2024-06-19,19,8,43.48034,-110.765828,1469,355,2,No,Rider App,On-Demand,On-Demand
2024-06-19,19,6,43.48034,-110.765828,2024-06-19,19,8,43.47606,-110.74986,1756,137,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,6,43.477139,-110.770191,2024-06-19,19,14,43.4753,-110.744,2862,453,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,11,43.4815,-110.76,2024-06-19,19,20,43.487851,-110.763821,1003,481,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,15,43.479853,-110.762505,2024-06-19,19,32,43.480143,-110.753731,747,982,2,No,Driver App,On-Demand,On-Demand
2024-06-19,19,19,43.476202,-110.765347,2024-06-19,19,24,43.47231,-110.78952,2523,257,2,No,Rider App,On-Demand,On-Demand
2024-06-19,19,28,43.47231,-110.78952,2024-06-19,19,32,43.484651,-110.763368,3129,279,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,28,43.47231,-110.78952,2024-06-19,19,38,43.475022,-110.753502,3357,618,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,29,43.4845,-110.764939,2024-06-19,19,34,43.47231,-110.78952,2909,346,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,37,43.48034,-110.765828,2024-06-19,19,39,43.484474,-110.76403,632,109,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,39,43.473329,-110.756447,2024-06-19,19,42,43.48049,-110.7611,1352,205,3,No,Rider App,On-Demand,On-Demand
2024-06-19,19,39,43.484475,-110.76403,2024-06-19,19,47,43.478207,-110.755435,1476,448,2,No,Rider App,On-Demand,On-Demand
2024-06-19,19,42,43.484651,-110.763368,2024-06-19,19,44,43.480919,-110.763993,531,123,2,No,Rider App,On-Demand,On-Demand
2024-06-19,19,46,43.482901,-110.761851,2024-06-19,19,50,43.478363,-110.765485,749,222,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,51,43.48049,-110.7611,2024-06-19,20,3,43.473329,-110.756447,1350,697,2,No,Rider App,On-Demand,On-Demand
2024-06-19,19,51,43.48034,-110.765828,2024-06-19,19,57,43.479015,-110.752823,1145,334,1,No,Rider App,On-Demand,On-Demand
2024-06-19,19,56,43.482029,-110.763933,2024-06-19,20,6,43.475502,-110.743835,2363,642,1,No,Dashboard,On-Demand,On-Demand
2024-06-19,19,59,43.48049,-110.7611,2024-06-19,20,5,43.47231,-110.78952,2770,322,4,No,Rider App,On-Demand,On-Demand
2024-06-19,20,0,43.47231,-110.78952,2024-06-19,20,11,43.4845,-110.764939,2886,629,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,0,43.47231,-110.78952,2024-06-19,20,14,43.478274,-110.75972,2792,832,2,No,Rider App,On-Demand,On-Demand
2024-06-19,20,5,43.47231,-110.78952,2024-06-19,20,11,43.483645,-110.764021,2936,365,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,5,43.47231,-110.78952,2024-06-19,20,17,43.47606,-110.74986,3964,708,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,6,43.47231,-110.78952,2024-06-19,20,18,43.473928,-110.751866,3878,700,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,11,43.475206,-110.744518,2024-06-19,20,20,43.478341,-110.769554,2709,574,1,No,Dashboard,On-Demand,On-Demand
2024-06-19,20,12,43.47231,-110.78952,2024-06-19,20,17,43.476202,-110.765347,2500,312,2,No,Rider App,On-Demand,On-Demand
2024-06-19,20,16,43.477274,-110.756021,2024-06-19,20,20,43.483232,-110.764658,1358,244,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,20,43.473329,-110.756447,2024-06-19,20,24,43.476248,-110.742707,1759,226,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,22,43.481599,-110.760002,2024-06-19,20,31,43.47231,-110.78952,3001,524,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,27,43.48034,-110.765828,2024-06-19,20,36,43.472112,-110.745151,2418,547,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,39,43.479794,-110.768666,2024-06-19,20,42,43.481128,-110.760262,808,222,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,46,43.478795,-110.765513,2024-06-19,20,50,43.47231,-110.78952,2390,271,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,54,43.47831,-110.769736,2024-06-19,20,58,43.482019,-110.762105,975,232,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,54,43.478686,-110.758328,2024-06-19,20,57,43.482901,-110.761851,826,193,1,No,Rider App,On-Demand,On-Demand
2024-06-19,20,59,43.48049,-110.7611,2024-06-19,21,3,43.4736,-110.748964,1876,238,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,1,43.47231,-110.78952,2024-06-19,21,11,43.476812,-110.771444,1691,624,2,No,Rider App,On-Demand,On-Demand
2024-06-19,21,1,43.47231,-110.78952,2024-06-19,21,6,43.4722,-110.769,2016,320,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,6,43.47231,-110.78952,2024-06-19,21,13,43.478407,-110.75657,3150,436,2,No,Rider App,On-Demand,On-Demand
2024-06-19,21,6,43.47231,-110.78952,2024-06-19,21,13,43.478383,-110.756166,3182,429,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,8,43.48315,-110.762766,2024-06-19,21,19,43.47231,-110.78952,2981,637,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,10,43.480686,-110.763371,2024-06-19,21,19,43.47231,-110.78952,2651,526,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,14,43.472201,-110.771044,2024-06-19,21,19,43.47231,-110.78952,1809,288,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,15,43.47858,-110.76325,2024-06-19,21,23,43.4774,-110.754,900,475,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,15,43.47831,-110.769736,2024-06-19,21,20,43.475206,-110.744518,2602,316,1,No,Dashboard,On-Demand,On-Demand
2024-06-19,21,17,43.475022,-110.753502,2024-06-19,21,24,43.47231,-110.78952,3357,390,2,No,Rider App,On-Demand,On-Demand
2024-06-19,21,28,43.472129,-110.743734,2024-06-19,21,34,43.479864,-110.767617,2614,388,4,No,Rider App,On-Demand,On-Demand
2024-06-19,21,30,43.48034,-110.765828,2024-06-19,21,33,43.473329,-110.756447,1526,206,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,30,43.47231,-110.78952,2024-06-19,21,48,43.476294,-110.744798,4375,1073,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,36,43.475022,-110.753502,2024-06-19,21,47,43.47231,-110.78952,3357,685,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,36,43.48049,-110.7611,2024-06-19,21,42,43.473329,-110.756447,1350,370,4,No,Rider App,On-Demand,On-Demand
2024-06-19,21,37,43.47928,-110.76538,2024-06-19,21,41,43.47231,-110.78952,2398,265,4,No,Rider App,On-Demand,On-Demand
2024-06-19,21,39,43.4753,-110.764,2024-06-19,21,42,43.48049,-110.7611,775,172,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,39,43.478439,-110.76252,2024-06-19,21,44,43.47491,-110.755522,1208,268,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,42,43.47231,-110.78952,2024-06-19,21,47,43.472201,-110.771044,1809,295,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,42,43.47231,-110.78952,2024-06-19,21,51,43.478763,-110.765508,2275,512,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,48,43.47231,-110.78952,2024-06-19,21,59,43.4815,-110.76,2969,646,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,48,43.47231,-110.78952,2024-06-19,21,53,43.478246,-110.77048,1858,309,2,No,Rider App,On-Demand,On-Demand
2024-06-19,21,53,43.477297,-110.769151,2024-06-19,22,0,43.474399,-110.759614,1082,427,2,No,Rider App,On-Demand,On-Demand
2024-06-19,21,53,43.47858,-110.76325,2024-06-19,21,59,43.47231,-110.78952,2480,303,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,56,43.48041,-110.764246,2024-06-19,22,3,43.4745,-110.74903,1804,456,1,No,Rider App,On-Demand,On-Demand
2024-06-19,21,59,43.47231,-110.78952,2024-06-19,22,9,43.472124,-110.76794,2102,608,1,No,Rider App,On-Demand,On-Demand
2024-06-19,22,0,43.47231,-110.78952,2024-06-19,22,14,43.483072,-110.764241,2966,882,2,No,Rider App,On-Demand,On-Demand
2024-06-19,22,0,43.48049,-110.7611,2024-06-19,22,5,43.473329,-110.756447,1350,252,3,No,Rider App,On-Demand,On-Demand
2024-06-19,22,9,43.478763,-110.765508,2024-06-19,22,13,43.47231,-110.78952,2298,285,3,No,Rider App,On-Demand,On-Demand
2024-06-19,22,11,43.48034,-110.765828,2024-06-19,22,18,43.471436,-110.744523,2514,418,1,No,Rider App,On-Demand,On-Demand
2024-06-19,22,14,43.47231,-110.78952,2024-06-19,22,21,43.473329,-110.756447,2876,389,2,No,Rider App,On-Demand,On-Demand
2024-06-19,22,14,43.47231,-110.78952,2024-06-19,22,25,43.473097,-110.747155,4011,635,1,No,Rider App,On-Demand,On-Demand
2024-06-19,22,17,43.47858,-110.76325,2024-06-19,22,20,43.478246,-110.77048,600,174,3,No,Rider App,On-Demand,On-Demand
2024-06-19,22,24,43.473329,-110.756447,2024-06-19,22,27,43.472203,-110.771349,1341,216,1,No,Rider App,On-Demand,On-Demand
2024-06-19,22,24,43.473329,-110.756447,2024-06-19,22,28,43.472099,-110.769166,1152,254,1,No,Rider App,On-Demand,On-Demand
