pickup_date,pickup_hour,pickup_minute,pickup_lat,pickup_lon,dropoff_date,dropoff_hour,dropoff_minute,dropoff_lat,dropoff_lon,ride_distance_meters,ride_duration_seconds,passengers,wheelchair,created_from,job_name,ride_mode
2024-06-13,7,24,43.477362558390226,-110.76474296379615,2024-06-13,7,26,43.4800574919152,-110.76597901190314,488,91,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,28,43.479159180740204,-110.76597901190314,2024-06-13,7,32,43.47287100251527,-110.75732667515419,1491,251,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,7,29,43.479159180740204,-110.75114643461923,2024-06-13,7,34,43.4800574919152,-110.76597901190314,1296,312,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,32,43.48814229249012,-110.76227086758216,2024-06-13,7,34,43.48095580309019,-110.75979877136818,968,110,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,35,43.47646424721523,-110.74991038651224,2024-06-13,7,39,43.47826086956522,-110.76350691568915,1642,275,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,37,43.48454904779015,-110.76350691568915,2024-06-13,7,39,43.4800574919152,-110.76597901190314,767,97,4,No,Rider App,On-Demand,On-Demand
2024-06-13,7,41,43.47197269134028,-110.77092320433111,2024-06-13,7,50,43.48275242544017,-110.76227086758216,1856,520,2,No,Rider App,On-Demand,On-Demand
2024-06-13,7,41,43.47197269134028,-110.77092320433111,2024-06-13,7,45,43.47376931369026,-110.7560906270472,1341,252,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,41,43.48454904779015,-110.76350691568915,2024-06-13,7,45,43.4800574919152,-110.76597901190314,767,211,2,No,Rider App,On-Demand,On-Demand
2024-06-13,7,43,43.47376931369026,-110.76474296379615,2024-06-13,7,47,43.4800574919152,-110.76350691568915,1019,252,2,No,Rider App,On-Demand,On-Demand
2024-06-13,7,43,43.48454904779015,-110.76350691568915,2024-06-13,7,45,43.4800574919152,-110.76597901190314,767,106,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,43,43.47376931369026,-110.76474296379615,2024-06-13,7,47,43.4800574919152,-110.76350691568915,1021,232,2,No,Rider App,On-Demand,On-Demand
2024-06-13,7,49,43.47826086956522,-110.76350691568915,2024-06-13,7,52,43.48814229249012,-110.76350691568915,1211,187,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,50,43.469277757815306,-110.76845110811712,2024-06-13,7,54,43.477362558390226,-110.76227086758216,1872,204,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,55,43.48904060366511,-110.76227086758216,2024-06-13,8,6,43.47376931369026,-110.7560906270472,2355,628,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,56,43.474667624865255,-110.75238248272622,2024-06-13,8,4,43.48275242544017,-110.76227086758216,1770,427,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,57,43.47646424721523,-110.74249409787028,2024-06-13,8,3,43.4800574919152,-110.76103481947517,1937,331,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,58,43.48275242544017,-110.76227086758216,2024-06-13,8,0,43.4800574919152,-110.76597901190314,578,95,1,No,Rider App,On-Demand,On-Demand
2024-06-13,7,59,43.479159180740204,-110.74991038651224,2024-06-13,8,2,43.4800574919152,-110.76597901190314,1469,175,2,No,Rider App,On-Demand,On-Demand
2024-06-13,7,59,43.47646424721523,-110.74249409787028,2024-06-13,8,3,43.4800574919152,-110.76103481947517,1937,218,2,No,Rider App,On-Demand,On-Demand
2024-06-13,8,9,43.487243981315125,-110.76227086758216,2024-06-13,8,14,43.47826086956522,-110.76350691568915,1069,272,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,11,43.47646424721523,-110.74249409787028,2024-06-13,8,17,43.4800574919152,-110.75979877136818,1750,407,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,11,43.47197269134028,-110.76474296379615,2024-06-13,8,17,43.4800574919152,-110.76103481947517,1217,375,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,14,43.4800574919152,-110.74991038651224,2024-06-13,8,17,43.48095580309019,-110.75979877136818,1004,228,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,15,43.47556593604024,-110.75856272326118,2024-06-13,8,21,43.47826086956522,-110.76968715622411,1220,403,2,No,Rider App,On-Demand,On-Demand
2024-06-13,8,17,43.47197269134028,-110.76845110811712,2024-06-13,8,21,43.47826086956522,-110.76350691568915,1222,285,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,22,43.48275242544017,-110.76227086758216,2024-06-13,8,24,43.4800574919152,-110.76350691568915,531,89,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,24,43.48814229249012,-110.76350691568915,2024-06-13,8,28,43.4800574919152,-110.76597901190314,1220,192,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,25,43.47826086956522,-110.77092320433111,2024-06-13,8,30,43.47826086956522,-110.76350691568915,600,249,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,28,43.4800574919152,-110.76597901190314,2024-06-13,8,33,43.47376931369026,-110.75856272326118,1332,277,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,30,43.47646424721523,-110.74373014597728,2024-06-13,8,33,43.4800574919152,-110.74991038651224,919,203,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,8,43,43.479159180740204,-110.75238248272622,2024-06-13,8,49,43.4800574919152,-110.76968715622411,1562,339,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,49,43.47556593604024,-110.76350691568915,2024-06-13,8,52,43.4800574919152,-110.76350691568915,517,162,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,53,43.4800574919152,-110.76845110811712,2024-06-13,8,58,43.4800574919152,-110.76103481947517,638,319,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,54,43.4800574919152,-110.76597901190314,2024-06-13,8,57,43.48185411426518,-110.76103481947517,510,200,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,56,43.48095580309019,-110.75485457894021,2024-06-13,8,59,43.4800574919152,-110.76597901190314,1144,216,1,No,Rider App,On-Demand,On-Demand
2024-06-13,8,56,43.47287100251527,-110.77092320433111,2024-06-13,9,5,43.48185411426518,-110.76227086758216,1674,547,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,0,43.47556593604024,-110.76845110811712,2024-06-13,9,9,43.4800574919152,-110.74991038651224,2243,533,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,3,43.47197269134028,-110.76968715622411,2024-06-13,9,7,43.471074380165284,-110.77957554108005,1058,234,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,16,43.47287100251527,-110.77092320433111,2024-06-13,9,21,43.4800574919152,-110.76103481947517,1620,295,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,21,43.477362558390226,-110.74620224219126,2024-06-13,9,27,43.47826086956522,-110.76474296379615,1859,379,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,28,43.47197269134028,-110.74496619408427,2024-06-13,9,34,43.4800574919152,-110.76350691568915,2208,396,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,30,43.47646424721523,-110.74496619408427,2024-06-13,9,33,43.4800574919152,-110.75979877136818,1659,206,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,31,43.47826086956522,-110.77092320433111,2024-06-13,9,35,43.47826086956522,-110.76227086758216,729,242,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,37,43.4800574919152,-110.76103481947517,2024-06-13,9,43,43.47646424721523,-110.74249409787028,1937,371,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,39,43.474667624865255,-110.75856272326118,2024-06-13,9,43,43.4800574919152,-110.76597901190314,1118,260,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,39,43.47556593604024,-110.74373014597728,2024-06-13,9,42,43.47376931369026,-110.7560906270472,1770,184,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,43,43.47376931369026,-110.7560906270472,2024-06-13,9,46,43.48095580309019,-110.76103481947517,1371,181,2,No,Driver App,On-Demand,On-Demand
2024-06-13,9,43,43.47556593604024,-110.74373014597728,2024-06-13,10,8,43.48365073661516,-110.75979877136818,2747,1480,1,No,Driver App,On-Demand,On-Demand
2024-06-13,9,46,43.47556593604024,-110.74373014597728,2024-06-13,9,55,43.4800574919152,-110.76474296379615,2222,498,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,9,48,43.47197269134028,-110.76721506001013,2024-06-13,9,54,43.4800574919152,-110.76103481947517,1407,394,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,49,43.487243981315125,-110.76227086758216,2024-06-13,9,51,43.4800574919152,-110.76597901190314,1078,148,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,49,43.474667624865255,-110.75361853083321,2024-06-13,9,57,43.4800574919152,-110.75979877136818,1017,468,1,No,Rider App,On-Demand,On-Demand
2024-06-13,9,54,43.477362558390226,-110.7721592524381,2024-06-13,9,58,43.4800574919152,-110.75979877136818,1215,248,2,No,Rider App,On-Demand,On-Demand
2024-06-13,10,0,43.47826086956522,-110.75856272326118,2024-06-13,10,1,43.477362558390226,-110.76474296379615,666,86,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,4,43.477362558390226,-110.76721506001013,2024-06-13,10,11,43.47556593604024,-110.74373014597728,2538,429,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,10,4,43.4800574919152,-110.76597901190314,2024-06-13,10,11,43.47197269134028,-110.76968715622411,1391,385,2,No,Rider App,On-Demand,On-Demand
2024-06-13,10,14,43.474667624865255,-110.75361853083321,2024-06-13,10,16,43.4800574919152,-110.76103481947517,1414,136,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,19,43.4800574919152,-110.76597901190314,2024-06-13,10,23,43.479159180740204,-110.75485457894021,1045,219,2,No,Rider App,On-Demand,On-Demand
2024-06-13,10,21,43.47826086956522,-110.77092320433111,2024-06-13,10,25,43.47826086956522,-110.76350691568915,600,207,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,31,43.47197269134028,-110.74496619408427,2024-06-13,10,40,43.4800574919152,-110.76597901190314,2412,539,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,36,43.4800574919152,-110.74991038651224,2024-06-13,10,43,43.4800574919152,-110.76721506001013,1482,436,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,43,43.48814229249012,-110.76350691568915,2024-06-13,10,50,43.47826086956522,-110.76721506001013,1488,405,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,44,43.4800574919152,-110.76597901190314,2024-06-13,10,53,43.47646424721523,-110.74496619408427,2168,487,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,55,43.48454904779015,-110.76350691568915,2024-06-13,10,58,43.4800574919152,-110.76597901190314,767,156,2,No,Rider App,On-Demand,On-Demand
2024-06-13,10,55,43.477362558390226,-110.74249409787028,2024-06-13,11,9,43.4800574919152,-110.76597901190314,2218,825,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,57,43.47556593604024,-110.74496619408427,2024-06-13,11,2,43.4800574919152,-110.76103481947517,1853,308,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,57,43.47646424721523,-110.74620224219126,2024-06-13,11,5,43.479159180740204,-110.76350691568915,1844,436,1,No,Rider App,On-Demand,On-Demand
2024-06-13,10,59,43.479159180740204,-110.74991038651224,2024-06-13,11,9,43.4800574919152,-110.76597901190314,1469,579,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,2,43.474667624865255,-110.76597901190314,2024-06-13,11,7,43.48275242544017,-110.75856272326118,1359,316,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,3,43.4800574919152,-110.76597901190314,2024-06-13,11,9,43.48814229249012,-110.76350691568915,1220,364,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,11,43.479159180740204,-110.74743829029825,2024-06-13,11,16,43.4800574919152,-110.76597901190314,1520,294,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,14,43.4800574919152,-110.75979877136818,2024-06-13,11,17,43.474667624865255,-110.75361853083321,1135,206,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,21,43.47646424721523,-110.74249409787028,2024-06-13,11,33,43.479159180740204,-110.76968715622411,2684,701,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,23,43.4800574919152,-110.75979877136818,2024-06-13,11,27,43.47646424721523,-110.74496619408427,1643,248,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,29,43.48454904779015,-110.76350691568915,2024-06-13,11,33,43.479159180740204,-110.76968715622411,1332,213,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,32,43.47376931369026,-110.7560906270472,2024-06-13,11,35,43.479159180740204,-110.76103481947517,970,180,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,36,43.47197269134028,-110.76845110811712,2024-06-13,11,39,43.47826086956522,-110.76474296379615,1106,184,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,41,43.47646424721523,-110.74620224219126,2024-06-13,11,51,43.4800574919152,-110.76597901190314,1995,616,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,42,43.4800574919152,-110.76474296379615,2024-06-13,11,46,43.47197269134028,-110.77092320433111,1239,237,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,43,43.47826086956522,-110.74991038651224,2024-06-13,11,48,43.4800574919152,-110.76103481947517,1131,279,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,52,43.474667624865255,-110.75979877136818,2024-06-13,11,58,43.4800574919152,-110.76597901190314,1094,401,1,No,Rider App,On-Demand,On-Demand
2024-06-13,11,53,43.479159180740204,-110.76968715622411,2024-06-13,11,58,43.471074380165284,-110.77957554108005,1392,264,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,3,43.47287100251527,-110.76103481947517,2024-06-13,12,10,43.471074380165284,-110.74991038651224,1990,444,4,No,Rider App,On-Demand,On-Demand
2024-06-13,12,7,43.47197269134028,-110.76721506001013,2024-06-13,12,10,43.4800574919152,-110.76597901190314,1556,182,2,No,Rider App,On-Demand,On-Demand
2024-06-13,12,8,43.4800574919152,-110.74991038651224,2024-06-13,12,12,43.47646424721523,-110.74373014597728,919,228,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,12,10,43.4800574919152,-110.76597901190314,2024-06-13,12,18,43.477362558390226,-110.74249409787028,2211,421,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,11,43.4800574919152,-110.76597901190314,2024-06-13,12,16,43.479159180740204,-110.74743829029825,1512,333,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,14,43.47646424721523,-110.74249409787028,2024-06-13,12,21,43.4800574919152,-110.76103481947517,1937,450,2,No,Rider App,On-Demand,On-Demand
2024-06-13,12,17,43.47646424721523,-110.74991038651224,2024-06-13,12,24,43.4800574919152,-110.76597901190314,1763,431,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,19,43.47826086956522,-110.76350691568915,2024-06-13,12,25,43.471074380165284,-110.74496619408427,2103,392,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,23,43.47556593604024,-110.75979877136818,2024-06-13,12,24,43.48275242544017,-110.75856272326118,835,84,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,28,43.48454904779015,-110.76350691568915,2024-06-13,12,35,43.479159180740204,-110.76968715622411,1189,425,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,28,43.479159180740204,-110.76968715622411,2024-06-13,12,36,43.47646424721523,-110.74249409787028,2684,461,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,29,43.48454904779015,-110.76350691568915,2024-06-13,12,33,43.4800574919152,-110.76597901190314,767,260,2,No,Rider App,On-Demand,On-Demand
2024-06-13,12,37,43.47826086956522,-110.77092320433111,2024-06-13,12,42,43.48454904779015,-110.76350691568915,1321,310,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,43,43.47556593604024,-110.76350691568915,2024-06-13,12,47,43.48275242544017,-110.75856272326118,1187,262,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,44,43.48454904779015,-110.76350691568915,2024-06-13,12,49,43.4800574919152,-110.76597901190314,767,325,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,46,43.474667624865255,-110.75238248272622,2024-06-13,12,49,43.47826086956522,-110.76350691568915,1223,185,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,54,43.47826086956522,-110.77092320433111,2024-06-13,12,59,43.47826086956522,-110.76350691568915,600,288,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,54,43.4800574919152,-110.76474296379615,2024-06-13,13,2,43.479159180740204,-110.74743829029825,1468,471,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,12,56,43.4800574919152,-110.76597901190314,2024-06-13,13,6,43.47197269134028,-110.74496619408427,2412,557,1,No,Rider App,On-Demand,On-Demand
2024-06-13,12,58,43.471074380165284,-110.77957554108005,2024-06-13,13,2,43.479159180740204,-110.76968715622411,1365,249,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,2,43.474667624865255,-110.75361853083321,2024-06-13,13,6,43.479159180740204,-110.76597901190314,1368,244,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,8,43.47826086956522,-110.77092320433111,2024-06-13,13,11,43.4800574919152,-110.76597901190314,506,156,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,9,43.4800574919152,-110.76597901190314,2024-06-13,13,15,43.477362558390226,-110.74620224219126,1900,331,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,11,43.47376931369026,-110.75856272326118,2024-06-13,13,17,43.47826086956522,-110.77092320433111,1687,355,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,11,43.4800574919152,-110.76597901190314,2024-06-13,13,15,43.47287100251527,-110.76103481947517,1252,220,2,No,Rider App,On-Demand,On-Demand
2024-06-13,13,17,43.47646424721523,-110.74991038651224,2024-06-13,13,23,43.47197269134028,-110.77957554108005,3029,364,2,No,Rider App,On-Demand,On-Demand
2024-06-13,13,18,43.47376931369026,-110.7560906270472,2024-06-13,13,22,43.47826086956522,-110.76350691568915,1115,228,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,21,43.47826086956522,-110.76350691568915,2024-06-13,13,33,43.487243981315125,-110.76350691568915,1256,661,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,22,43.47826086956522,-110.76350691568915,2024-06-13,13,25,43.4800574919152,-110.76845110811712,525,156,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,27,43.4800574919152,-110.76597901190314,2024-06-13,13,35,43.479159180740204,-110.74991038651224,1461,491,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,32,43.4800574919152,-110.76597901190314,2024-06-13,13,34,43.48454904779015,-110.76350691568915,632,91,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,32,43.47646424721523,-110.74249409787028,2024-06-13,13,40,43.4800574919152,-110.76597901190314,2282,436,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,35,43.479159180740204,-110.74991038651224,2024-06-13,13,46,43.471074380165284,-110.77957554108005,3249,651,1,No,Driver App,On-Demand,On-Demand
2024-06-13,13,43,43.477362558390226,-110.76227086758216,2024-06-13,13,49,43.4800574919152,-110.75114643461923,1209,377,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,44,43.47287100251527,-110.76474296379615,2024-06-13,13,47,43.47826086956522,-110.76350691568915,914,176,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,45,43.47826086956522,-110.76227086758216,2024-06-13,13,51,43.474667624865255,-110.75361853083321,1122,373,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,53,43.4800574919152,-110.76845110811712,2024-06-13,14,2,43.47556593604024,-110.74496619408427,2289,524,1,No,Rider App,On-Demand,On-Demand
2024-06-13,13,55,43.47376931369026,-110.7560906270472,2024-06-13,13,58,43.479159180740204,-110.76103481947517,970,182,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,0,43.47826086956522,-110.76103481947517,2024-06-13,14,5,43.477362558390226,-110.7721592524381,960,298,2,No,Rider App,On-Demand,On-Demand
2024-06-13,14,6,43.47826086956522,-110.75238248272622,2024-06-13,14,9,43.48095580309019,-110.76103481947517,1107,218,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,12,43.47376931369026,-110.7560906270472,2024-06-13,14,15,43.47646424721523,-110.76597901190314,1116,181,2,No,Rider App,On-Demand,On-Demand
2024-06-13,14,15,43.47287100251527,-110.76103481947517,2024-06-13,14,30,43.471074380165284,-110.77957554108005,1658,882,2,No,Rider App,On-Demand,On-Demand
2024-06-13,14,17,43.47826086956522,-110.76597901190314,2024-06-13,14,22,43.48454904779015,-110.75979877136818,1266,314,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,25,43.48454904779015,-110.76350691568915,2024-06-13,14,28,43.479159180740204,-110.76968715622411,1332,216,3,No,Rider App,On-Demand,On-Demand
2024-06-13,14,29,43.4800574919152,-110.76350691568915,2024-06-13,14,32,43.479159180740204,-110.76968715622411,776,198,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,35,43.4800574919152,-110.76597901190314,2024-06-13,14,40,43.47556593604024,-110.75979877136818,1055,272,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,35,43.4800574919152,-110.76597901190314,2024-06-13,14,42,43.474667624865255,-110.74867433840525,1931,421,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,38,43.48095580309019,-110.75979877136818,2024-06-13,14,41,43.47646424721523,-110.75238248272622,1167,187,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,46,43.479159180740204,-110.74743829029825,2024-06-13,14,48,43.47556593604024,-110.74373014597728,637,106,2,No,Rider App,On-Demand,On-Demand
2024-06-13,14,46,43.47646424721523,-110.74620224219126,2024-06-13,14,53,43.48095580309019,-110.76103481947517,1862,385,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,47,43.47646424721523,-110.74373014597728,2024-06-13,14,56,43.4800574919152,-110.76597901190314,2332,520,1,No,Dashboard,On-Demand,On-Demand
2024-06-13,14,55,43.47376931369026,-110.7560906270472,2024-06-13,15,0,43.4800574919152,-110.76597901190314,1526,311,1,No,Rider App,On-Demand,On-Demand
2024-06-13,14,58,43.479159180740204,-110.75732667515419,2024-06-13,15,2,43.47646424721523,-110.74496619408427,1415,230,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,3,43.487243981315125,-110.76227086758216,2024-06-13,15,10,43.471074380165284,-110.77957554108005,2827,444,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,3,43.47826086956522,-110.77092320433111,2024-06-13,15,11,43.479159180740204,-110.75238248272622,1577,469,2,No,Rider App,On-Demand,On-Demand
2024-06-13,15,5,43.4800574919152,-110.76350691568915,2024-06-13,15,14,43.47197269134028,-110.74496619408427,2290,540,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,6,43.4800574919152,-110.76103481947517,2024-06-13,15,12,43.48454904779015,-110.76350691568915,667,373,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,11,43.471074380165284,-110.77957554108005,2024-06-13,15,18,43.48185411426518,-110.76474296379615,2044,388,2,No,Rider App,On-Demand,On-Demand
2024-06-13,15,12,43.479159180740204,-110.75732667515419,2024-06-13,15,18,43.47646424721523,-110.74496619408427,1415,339,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,15,43.474667624865255,-110.75361853083321,2024-06-13,15,17,43.4800574919152,-110.76597901190314,1545,130,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,20,43.4800574919152,-110.76721506001013,2024-06-13,15,25,43.48365073661516,-110.76474296379615,713,260,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,23,43.479159180740204,-110.76103481947517,2024-06-13,15,26,43.47376931369026,-110.7560906270472,1231,174,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,25,43.48185411426518,-110.76474296379615,2024-06-13,15,25,43.47826086956522,-110.76350691568915,641,35,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,25,43.4800574919152,-110.76597901190314,2024-06-13,15,32,43.4800574919152,-110.74991038651224,1400,422,4,No,Rider App,On-Demand,On-Demand
2024-06-13,15,27,43.47376931369026,-110.7560906270472,2024-06-13,15,30,43.479159180740204,-110.76103481947517,970,161,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,29,43.4800574919152,-110.76597901190314,2024-06-13,15,33,43.474667624865255,-110.75979877136818,1171,236,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,30,43.479159180740204,-110.76968715622411,2024-06-13,15,35,43.48454904779015,-110.76350691568915,1330,323,4,No,Rider App,On-Demand,On-Demand
2024-06-13,15,34,43.48185411426518,-110.76474296379615,2024-06-13,15,39,43.474667624865255,-110.75361853083321,1615,311,2,No,Rider App,On-Demand,On-Demand
2024-06-13,15,34,43.4800574919152,-110.75114643461923,2024-06-13,15,39,43.47826086956522,-110.76350691568915,1294,255,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,35,43.4800574919152,-110.76350691568915,2024-06-13,15,39,43.474667624865255,-110.75238248272622,1446,240,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,37,43.47197269134028,-110.76968715622411,2024-06-13,15,40,43.471074380165284,-110.77957554108005,1058,206,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,41,43.4800574919152,-110.76597901190314,2024-06-13,15,41,43.48275242544017,-110.75856272326118,798,3,3,No,Rider App,On-Demand,On-Demand
2024-06-13,15,43,43.477362558390226,-110.75856272326118,2024-06-13,15,46,43.47646424721523,-110.74991038651224,1154,190,2,No,Rider App,On-Demand,On-Demand
2024-06-13,15,43,43.4800574919152,-110.76597901190314,2024-06-13,15,50,43.47646424721523,-110.74249409787028,2275,409,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,47,43.48275242544017,-110.75856272326118,2024-06-13,15,48,43.47556593604024,-110.76350691568915,1187,62,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,48,43.47197269134028,-110.74496619408427,2024-06-13,15,55,43.4800574919152,-110.76350691568915,2208,392,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,48,43.471074380165284,-110.74496619408427,2024-06-13,15,53,43.47826086956522,-110.76350691568915,2103,292,1,No,Rider App,On-Demand,On-Demand
2024-06-13,15,54,43.477362558390226,-110.76968715622411,2024-06-13,15,59,43.48185411426518,-110.76227086758216,1103,288,2,No,Rider App,On-Demand,On-Demand
2024-06-13,16,1,43.48185411426518,-110.76474296379615,2024-06-13,16,6,43.47197269134028,-110.77092320433111,1566,296,1,No,Rider App,On-Demand,On-Demand
2024-06-13,16,1,43.4800574919152,-110.76597901190314,2024-06-13,16,4,43.48454904779015,-110.76350691568915,767,183,2,No,Rider App,On-Demand,On-Demand
2024-06-13,16,3,43.47376931369026,-110.7560906270472,2024-06-13,16,12,43.48904060366511,-110.76227086758216,2355,524,1,No,Rider App,On-Demand,On-Demand
2024-06-13,16,9,43.48454904779015,-110.76350691568915,2024-06-13,16,19,43.47826086956522,-110.76350691568915,845,554,1,No,Rider App,On-Demand,On-Demand
2024-06-13,16,10,43.47826086956522,-110.76350691568915,2024-06-13,16,14,43.474667624865255,-110.75238248272622,1223,208,1,No,Rider App,On-Demand,On-Demand
2024-06-13,16,10,43.48454904779015,-110.76350691568915,2024-06-13,16,14,43.4800574919152,-110.76103481947517,667,190,1,No,Rider App,On-Demand,On-Demand
2024-06-13,16,11,43.471074380165284,-110.77957554108005,2024-06-13,16,18,43.4800574919152,-110.76103481947517,2107,432,1,No,Rider App,On-Demand,On-Demand
2024-06-13,16,18,43.47826086956522,-110.75238248272622,2024-06-13,16,22,43.47826086956522,-110.76350691568915,831,244,4,No,Rider App,On-Demand,On-Demand
